date,text
2025-04-25 14:03:43+00:00,مطلوب تحويل شدات نصيرات
2025-04-25 13:58:52+00:00,مطلوب طحين جنوب بسعر معقول
2025-04-25 13:56:13+00:00,"متوفر بطارية 40أمبير بحالة ممتازة مطلوب 2000شيكل كاش 
مواصي خانيونس 
جوال 0595643003
وطنية 0567105557"
2025-04-25 13:38:33+00:00,"مطلوب أجهزة أيفون   
13بروماكس
14بروماكس 
الدفع تطبيق 
للتواصل خاص"
2025-04-25 13:33:26+00:00,"مطلوب انڤيرتر 500W نظيف 
0593403537"
2025-04-25 13:13:12+00:00,"مطلوب 2000دولار  كااااش مقابل بنكي شيكل 
100دولار ب465شيكل بنكي 
دير البلح 
0595775455"
2025-04-25 12:44:43+00:00,مطلوب حب روماني يلي عندو يبعت خاص
2025-04-25 12:36:33+00:00,مطلوب حب روماني او روسي يكون نضيف شمال غزة تواصل خاص نص تطبيق ونص كاش
2025-04-25 12:18:26+00:00,"مطلوب شريحة اسرائيليه [ بلاستك ] بسعر معقول يلي عندو يبعت خاص




مطلوب شريحة اسرائيليه [ بلاستك ] بسعر معقول يلي عندو يبعت خاص"
2025-04-25 12:12:17+00:00,مطلوب كراسي متشابهة للبيع📍
2025-04-25 12:10:58+00:00,"🌟 لابتوب HP 

▫️ كور اي 5 جيل ثامن
▫️هارد 1 تيرا hdd
▫️رام 8 وكرت شاشة UHD620 4g
▫️ جهاز نظيف جدا
▫️بطارية تعبانة
وسطى 
مطلوب: ١٥٠٠ كاش / ٢٢٠٠ بنكي"
2025-04-25 12:05:32+00:00,**مطلوب** **مطلوب قداحة كهرب**
2025-04-25 12:03:54+00:00,**مطلوب** **مطلوب قداحة كهرب**
2025-04-25 11:59:22+00:00,"مطلوب سيولة واكم النسبة ؟
خانيونس الضهرة او حوالين ناصر"
2025-04-25 11:51:57+00:00,مطلوب كيس طحين او اقل بسعر معقول ضروري جدا
2025-04-25 11:50:39+00:00,"مطلوب شريحة اسرائيليه [ بلاستك ] بسعر معقول يلي عندو يبعت خاص




مطلوب شريحة اسرائيليه [ بلاستك ] بسعر معقول يلي عندو يبعت خاص"
2025-04-25 11:43:29+00:00,مطلوب نوت 8 برو
2025-04-25 11:40:16+00:00,**مطلوب مطلوب نسكافيه مكس** **الاصلي. خاص التواصل**.
2025-04-25 11:35:08+00:00,مطلوب حب كلاشن روسي وروماني فرط أو كراتين تواصل خاص
2025-04-25 11:30:30+00:00,مطلوب كيس طحين او اقل بسعر معقول ضروري جدا
2025-04-25 11:30:08+00:00,"مطلوب 2000دولار  كااااش مقابل بنكي شيكل 
100دولار ب465شيكل بنكي 
دير البلح 
0595775455"
2025-04-25 11:25:02+00:00,"مطلوب شريحة اسرائيليه [ بلاستك ] بسعر معقول يلي عندو يبعت خاص




مطلوب شريحة اسرائيليه [ بلاستك ] بسعر معقول يلي عندو يبعت خاص"
2025-04-25 11:05:09+00:00,مطلوب حل٢٥٠
2025-04-25 10:55:16+00:00,"عالعافية شباب 
مطلوب كلب لولو للبيع 
الي عنده او حوليه يتواصل 
معي على الخاص او جوال 
0567509131"
2025-04-25 10:37:22+00:00,مطلوب شغل شمال غزة
2025-04-25 10:20:21+00:00,"مطلوب ٧٥٠ حبة كلاشن فرط
نص تطبيق ونص كاش بسعر مناسب
0592402923"
2025-04-25 09:53:48+00:00,مطلوب كاميرا قوبروا أو كانون×65الي متوفر عنده يكلمني خاص
2025-04-25 09:11:04+00:00,مطلوب شقة نصيرات او دير البلح واهم شي الدفع بنكي
2025-04-25 08:34:51+00:00,مطلوب جهاز طاقة كيلو او اثنين بشتغل نظام 12
2025-04-25 08:34:31+00:00,مطلوب شغل شمال غزة
2025-04-25 08:33:48+00:00,"مطلوب دولار نقدي مقابل شيكل 
مطلوب دولار نقدي مقابل شيكل 
مطلوب دولار نقدي مقابل شيكل 
مطلوب دولار نقدي مقابل شيكل 

المكان غزة التواصل خاص او عالرقم
0567446813"
2025-04-25 07:59:34+00:00,مطلوب كيس طحين يكون من الوسطى بسعر مناسب
2025-04-25 07:57:31+00:00,متوفر برميل ألف لتر مطلوب700شيكل لتواصل جوال لعدم توفر نت0598097119
2025-04-25 07:34:05+00:00,مطلوب شاشة جوال M13
2025-04-25 07:06:21+00:00,مطلوب لوحه ردمي 10 لايت
2025-04-25 07:05:48+00:00,مطلوب مكينة شعر بنات كهرباء
2025-04-25 06:34:53+00:00,مطلوب مواد خام تنظيف وقراص كلور الي متوفر عندو
2025-04-25 05:30:42+00:00,"مطلوب لوح طاقة بسعر مناسب 
التواصل 
0592375335"
2025-04-25 05:04:59+00:00,"مطلوب لوحة Poco X3 Pro
• للتواصل خاص او رقم: 0597771655"
2025-04-25 02:09:20+00:00,مطلوب سيولة مقابل بنكي افضل نسبة المعني خااص
2025-04-24 22:03:32+00:00,مطلوب شاشة تلفزيون 42 بوصة
2025-04-24 21:42:57+00:00,"مطلوب جوز حمام 
ديرالبلح"
2025-04-24 21:26:23+00:00,"مطلوب لوحة Poco X3 Pro
• للتواصل خاص او رقم: 0597771655"
2025-04-24 21:24:52+00:00,مطلوب جهاز تشاومي نوت ٨ يكون بده شاشة
2025-04-24 21:10:55+00:00,مطلوب ارجيات كات ٧ الي عنده يتواصل معي للضرورة .
2025-04-24 20:39:26+00:00,مطلوب مايك لا سلكي ايفون
2025-04-24 20:27:29+00:00,"🌟 لابتوب HP 

▫️ كور اي 5 جيل ثامن
▫️هارد 1 تيرا hdd
▫️رام 8 
▫️ جهاز نظيف جدا
▫️بطارية تعبانة
وسطى 
مطلوب: ١٥٠٠ كاش / ٢٢٠٠ بنكي"
2025-04-24 20:24:05+00:00,مطلوب سيولة مقابل بنكي افضل نسبة المعني خااص
2025-04-24 20:22:09+00:00,"مطلوب رصيد جوال 
مطلوب رصيد جوال 
مطلوب رصيد جوال"
2025-04-24 20:16:29+00:00,مطلوب شاشة M13
2025-04-24 20:14:35+00:00,مطلوب رصيد جوال
2025-04-24 20:10:39+00:00,"مطلوب 2000دولار  كاااااا.ش
مقابل التحويل  بنكي شيكل 
بنخد 100دولار ب465شيكل  بنكي 
فقط دير البلح 
التواصل خاص او جوال 
0595775455"
2025-04-24 20:04:47+00:00,مطلوب لوحه ردمي 10 لايت
2025-04-24 20:04:09+00:00,مطلوب شاشه سامسونج A10s و A10m عالتطبيق من الجنوب تكون
2025-04-24 20:03:05+00:00,"متوفر usdt, مطلوب بنكي لاقل مرجع جنوب 

متوفر usdt, مطلوب بنكي لاقل مرجع جنوب"
2025-04-24 19:55:06+00:00,مطلوب عروس محترمة
2025-04-24 19:30:21+00:00,مطلوب حب مسدس ملي9
2025-04-24 19:27:01+00:00,"مطلوب لوح طاقة بسعر مناسب 
التواصل 
0592375335"
2025-04-24 19:15:50+00:00,"مطلوب طحين بسعر60ش للكيس
مقابل اسحبلك سيولة 1000ش كاش بدون عمولة"
2025-04-24 19:14:06+00:00,مطلوب شقة للإيجار في غزة
2025-04-24 19:13:11+00:00,مطلوب جرار غاز ٤٨ الي عندو يتواصل خاص
2025-04-24 19:06:32+00:00,مطلوب شاحن آي فون مع وصلة يكون أصلي، شارع الجلاء.
2025-04-24 19:00:09+00:00,"🌟 لابتوب HP 

▫️ كور اي 5 جيل ثامن
▫️هارد 1 تيرا hdd
▫️رام 8 
▫️ جهاز نظيف جدا
▫️بطارية تعبانة
وسطى 
مطلوب: ١٥٠٠ كاش / ٢٢٠٠ بنكي"
2025-04-24 18:47:06+00:00,"مطلوب لوح طاقة بسعر مناسب 
التواصل 
0592375335"
2025-04-24 18:42:37+00:00,مطلوب فليزر واقف بحالة ممتازة الجنوب
2025-04-24 18:39:33+00:00,"مطلوب 2000دولار  كاااااا.ش
مقابل التحويل  بنكي شيكل 
بنخد 100دولار ب465شيكل  بنكي 
فقط دير البلح 
التواصل خاص او جوال 
0595775455"
2025-04-24 18:36:57+00:00,مطلوب جلوك صيني
2025-04-24 18:32:03+00:00,مطلوب سولر تطبيق
2025-04-24 18:27:21+00:00,"مطلوب بطارية٢٠٠ امبير تكون اجنص

مطلوب بطارية٢٠٠ امبير تكون اجنص

مطلوب بطارية٢٠٠ امبير تكون اجنص"
2025-04-24 18:19:22+00:00,"⚙️مطلوب لوح طاقة بعطي من 6ل 8امبير بدون تحويل ، غزة 
0566802052"
2025-04-24 18:13:26+00:00,مطلوب بامبرز كبار سن بسعر مناسب لمحتاج المكان نصيرات
2025-04-24 18:11:23+00:00,"مسالخير ...
مطلوب شاشة لجوال ردمي 9 
المكان خانيونس"
2025-04-24 18:06:47+00:00,"مطلوب🌹🌹.
مطلوب رصيد جوال كل ١٠٠ ب ٦٥ الدفع كاش والتواصل خاص لو تكرمتم.
المكان مواصي خانيونس.🌹"
2025-04-24 17:56:01+00:00,"مطلوب شريحة اسرائيليه [ بلاستك ] بسعر معقول يلي عندو يبعت خاص




مطلوب شريحة اسرائيليه [ بلاستك ] بسعر معقول يلي عندو يبعت خاص"
2025-04-24 17:18:24+00:00,"مطلوب لوحة Poco X3 Pro
• للتواصل خاص او رقم: 0597771655"
2025-04-24 17:17:25+00:00,مطلوب مكينة شعر بنات كهرباء
2025-04-24 17:10:44+00:00,"مطلوب 2000دولار  كاااااا.ش
مقابل التحويل  بنكي شيكل 
بنخد 100دولار ب465شيكل  بنكي 
فقط دير البلح 
التواصل خاص او جوال 
0595775455"
2025-04-24 17:08:20+00:00,"* متوفر متسقل بجاج احمر ٢٢٠ ماتور مقفل مسكر ما انفتح نهائي كوشوك اجنص كشاف الليزر الاصلي غمازات الاصلية بودي اجنص....المتسقل ما ارتكب....مطلوب فيه 8500$ دولار كاش
العنوان خانيونس 
لتواصل واستفسار على رقم الجوال بسبب عدم توفر انترنت 0592667306

رجاءً الي م بفهم فيهم م يقعد يبخس في المال وشكراً ❤️❤️"
2025-04-24 16:56:59+00:00,"مطلوب لوحة Poco X3 Pro
• محافظة غزة
• للتواصل خاص او رقم: 0597771655"
2025-04-24 16:51:36+00:00,"مطلوب لوح طاقة بسعر مناسب 
التواصل 
0592375335"
2025-04-24 16:41:38+00:00,"مطلوب ايفون Xs max مساحة 256 
ميكونش فيه اي عيوب ومسكر 
بطارية فوق 85
و72 ساعة ضمان
اي خلل بيكون بالجهاز بيترجع"
2025-04-24 16:38:12+00:00,"مطلوب سيرج وسكر كمية 
للتواصل 0594700785"
2025-04-24 16:32:29+00:00,"مطلوب لوحة Poco X3 Pro
• للتواصل خاص او رقم: 0597771655"
2025-04-24 16:13:34+00:00,مطلوب عصير الشام مركز او فروتي
2025-04-24 16:09:01+00:00,مطلوب لوح طاقة بسعر منيح عقد تشغيل  جوال وراوتر ولدات
2025-04-24 15:51:54+00:00,"مطلوب شقة للإيجار في منطقة 
النصر /الرمال/الصحابة / الشعبية /السامر 
بإيجار معقول لعائلة صغيرة"
2025-04-24 15:43:06+00:00,مطلوب حب كلاشن روسي أو روماني كراتين أو فرط يكون جديد تواصل خاص
2025-04-24 15:42:50+00:00,"مطلوب لوحة Poco X3 Pro
• للتواصل خاص او رقم: 0597771655"
2025-04-24 15:37:38+00:00,"السلام عليكم ،، مطلوب بطارية بوربانك تكون من الوسطى و شكرا"""
2025-04-24 15:37:24+00:00,"مطلوب حلاوة وتمر مقابل سكر
مشروع بيت لاهيا"
2025-04-24 15:36:48+00:00,مطلوب حلاوة وتمر مقابل سكر
2025-04-24 15:31:22+00:00,"مطلوب فريزر بحالة ممتازة بالجنوب
للتواصل 0566701050"
2025-04-24 15:11:08+00:00,مطلوب عجل بسكليت نمرة ٢٩ يكون في الوسطى
2025-04-24 15:04:44+00:00,"مطلوب لوحة Poco X3 Pro
• محافظة غزة
• للتواصل خاص او رقم: 0597771655"
2025-04-24 14:57:38+00:00,"مطلوب مطلوب 
كلشن صيني أو روسي ايكون سعره مناسب يلي عندو يتواصل خاص او جوال 
0567200332"
2025-04-24 14:50:40+00:00,"مطلوب 2000دولار  كاااااا.ش
مقابل التحويل  بنكي شيكل 
بنخد 100دولار ب465شيكل  بنكي 
فقط دير البلح 
التواصل خاص او جوال 
0595775455"
2025-04-24 14:37:53+00:00,**مطلوب خيمه زي الي بالصوره جديده او مستخدمه في الجنوب**
2025-04-24 14:30:57+00:00,"مطلوب لوح طاقة بسعر مناسب 
التواصل 
0592375335"
2025-04-24 14:15:23+00:00,"السلام عليكم ،، مطلوب بطارية بوربانك تكون من الوسطى و شكرا"""
2025-04-24 14:00:44+00:00,مطلوب جوال جديد أو شبه جديد مستعمل تطبيق
2025-04-24 13:52:37+00:00,مطلوب كيس طحين مقابل سكر المواصي خانيونس
2025-04-24 13:10:20+00:00,مطلوب حمص حب الي متوفر يبعت خاص
2025-04-24 13:01:05+00:00,مطلوب  ٤ الواح طاقه ٦٦٠
2025-04-24 12:20:06+00:00,مطلوب بسكليت مقاس 24 بحدود 300 _400 شيكل
2025-04-24 12:05:04+00:00,"مطلوب سمنة 
متوفر كيلو سكر التواصل خاص"
2025-04-24 11:05:08+00:00,"🌟 لابتوب HP 

▫️ كور اي 5 جيل ثامن
▫️هارد 1 تيرا hdd
▫️رام 8 
▫️ جهاز نظيف جدا
▫️بطارية تعبانة
وسطى 
مطلوب: ١٥٠٠ كاش / ٢٢٠٠ بنكي"
2025-04-24 10:56:23+00:00,مطلوب ف الشمال وفي الجنوب . مراوح كمبيوتر ! تكون قويه مش ضعيفه . الي عنده يدخل خاص يورجيني الصور والتفاصيل ومحدش يكتبلي فتعليقات بكم بتخذها خشو خاص ي رنولي 0592411298
2025-04-24 10:26:32+00:00,مطلوب بسكليت مقاس 24 بحدود 300 _400 شيكل
2025-04-24 10:26:23+00:00,"🌟 لابتوب HP 

▫️ كور اي 5 جيل ثامن
▫️هارد 1 تيرا hdd
▫️ جهاز نظيف جدا
▫️بطارية تعبانة
وسطى 
مطلوب: ١٥٠٠ كاش / ٢٢٠٠ بنكي"
2025-04-24 10:12:04+00:00,"مطلوب🌹🌹.
مطلوب رصيد جوال كل ١٠٠ ب ٦٥ الدفع كاش والتواصل خاص لو تكرمتم.
المكان مواصي خانيونس.🌹"
2025-04-24 09:20:57+00:00,"مدينة غزة 
مطلوب جهاز طاقة كيلو 
مطلوب لوح طاقة ٥٥٠ وات او ٦٦٠ وات"
2025-04-24 09:07:22+00:00,مطلوب لوحة بور بانك من الوسطى
2025-04-24 09:00:16+00:00,"🌟 لابتوب HP 

▫️ كور اي 5 جيل ثامن
▫️هارد 1 تيرا hdd
▫️ جهاز نظيف جدا
▫️بطارية تعبانة
وسطى 
مطلوب: ١٥٠٠ كاش / ٢٢٠٠ بنكي"
2025-04-24 08:54:13+00:00,مطلوب حب روماني يلي موجود عندو يبعت خاص
2025-04-24 08:50:53+00:00,"لي عندو فستق ني للبيع يتواصل خاص
مطلوب"
2025-04-24 08:48:55+00:00,مطلوب لوح طاقة بسعر معقول
2025-04-24 08:47:16+00:00,"مدينة غزة 
مطلوب لوح طاقة ٥٥٠ او ٦٦٠ وات 
مطلوب جهاز طاقة كيلو شغال بدون مشاكل"
2025-04-24 08:43:38+00:00,مطلوب ڤيب الي عنده يبعتلي خاص
2025-04-24 08:41:45+00:00,"مطلوب جوال كشاف .

الوسطى"
2025-04-24 08:35:15+00:00,مطلوب بابور كاز الوسطي
2025-04-24 08:35:14+00:00,مطلوب بابور كاز الوسطي
2025-04-24 08:31:16+00:00,مطلوب مسدسات صوت جلكات 17 الي عندو يتواصل خاص او جوال 0595099115
2025-04-24 08:28:05+00:00,مطلوب حب روماني يلي موجود عندو يبعت خاص
2025-04-24 08:23:58+00:00,مطلوب شاشه ردمي 10
2025-04-24 08:02:36+00:00,مطلوب بسكليت مقاس 24 بحدود 300 _400 شيكل
2025-04-24 07:44:34+00:00,مطلوب 100طلق كلاشن الي متوفر عنده يكلمني بسعر منيح
2025-04-24 07:43:14+00:00,نمرة 44 مطلوب 50 متواجد عند العطار خانيونس
2025-04-24 07:27:49+00:00,مطلوب شاشة جوال m13
2025-04-24 07:26:02+00:00,السلام عليكم مطلوب كيس طحين بنصيرات
2025-04-24 06:36:18+00:00,"مطلوووب الواح طاقة ٣٢٠ واط 
مطلوووب الواح طاقة ٣٢٠ واط 
مطلوب بطارية ٢٠٠ امبير بحالة ممتازة جدا 
مطلوب بطارية ١٠٠ امبير بحالة ممتازة 
مطلوب بطارية ٢٠٠ امبير بحالة ممتازة جدا 
مطلوب بطارية ١٠٠ امبير بحالة ممتازة"
2025-04-24 06:24:18+00:00,"مطلوب رصيد جوال الى عندو يتواصل معي 
مطلوب رصيد جوال الى عندو يتواصل معي 
مطلوب رصيد جوال الى عندو يتواصل معي"
2025-04-24 05:50:29+00:00,مطلوب شاشة ردمي 10  ردمي 8
2025-04-24 05:37:34+00:00,مطلوب كراتين M16
2025-04-24 05:21:32+00:00,"موجود سيوله 6170 دينار بغزه
مطلوب فودافون كاش بمصر او باليد"
2025-04-24 05:16:28+00:00,مطلوب جوال 256 يكون سعرو مناسب
2025-04-24 04:22:16+00:00,مطلوب مكينة شعر بنات كهرباء
2025-04-24 02:30:17+00:00,"متوفر لوح طاقة محول بيطلع 7.50 أمبير 
مطلوب 1700 شيكل 
العنوان خانيونس القرارة
ملاحظة: الدفع كاش"
2025-04-23 23:34:44+00:00,مطلوب ديب  فريرز شغال الف بسعر طري
2025-04-23 23:14:34+00:00,مطلوب شاشا جوال A51 التواصل خاص
2025-04-23 22:16:26+00:00,"مطلوب جوال بسعر مناسب 




."
2025-04-23 21:59:56+00:00,"مطلوب رز مصري الي متوفر عندو كميات

لتواصل خاص او0567293808"
2025-04-23 21:58:04+00:00,"مطلوب رز مصري الي متوفر عندو كميات

لتواصل خاص او0567293808"
2025-04-23 21:34:52+00:00,مطلوب ف الشمال وفي الجنوب . مراوح كمبيوتر ! تكون قويه مش ضعيفه . الي عنده يدخل خاص يورجيني الصور والتفاصيل ومحدش يكتبلي فتعليقات بكم بتخذها خشو خاص ي رنولي 0592411298
2025-04-23 21:19:52+00:00,قديش مطلوب فيهم كلهم؟
2025-04-23 21:01:47+00:00,مطلوب لوحه ردمي 10
2025-04-23 20:46:04+00:00,"مطلوب سيولة ١٠٠٠ ش 
زوايدة او نضيرات بحر 
نسبة معقولة"
2025-04-23 20:23:37+00:00,"مطلوب شاشة جوال ردمي ٨برو.
وشاشة جوال ردمي ١٠.كم السعر"
2025-04-23 20:08:11+00:00,مطلوب شنطة بيبي
2025-04-23 19:48:25+00:00,مطلوب بامبرز كبار سن مثل يلي بالصورة بسعر مناسب لمحتاج المكان نصيرات
2025-04-23 19:33:30+00:00,مطلوب مكينة دخان بغزة
2025-04-23 19:29:53+00:00,مطلوب بسكليت مقاس 24
2025-04-23 19:20:11+00:00,مطلوب مكينة شعر بنات كهرباء
2025-04-23 19:14:56+00:00,مطلوب بامبرز كبار سن مثل يلي بالصورة بسعر مناسب لمحتاج
2025-04-23 19:14:22+00:00,مطلوب نوت 4 او نوت 5 او سي 7 بسعر كويس النصيرات 0599584923
2025-04-23 19:07:35+00:00,مطلوب مسدس صوت جلك 17 الي عندو يتواصل خاص او جوال 0595099115
2025-04-23 19:06:16+00:00,مطلوب بسكليت مقاس 24
2025-04-23 19:04:31+00:00,مطلوب شاشة 32 بوصة لد شمال او غزة
2025-04-23 19:02:27+00:00,مطلوب شاشة A12 مدينة غزة
2025-04-23 18:50:31+00:00,مطلوب بسكليت مقاس 24
2025-04-23 18:45:13+00:00,مطلوب برميل مية 200 او 250 لتر تطبيق
2025-04-23 18:30:26+00:00,مطلوب بطارية جوال ايفون xs max بس تكون اصلية مش تجارية الي عندو يتواصل معي على االخاص
2025-04-23 18:30:04+00:00,مطلوب مكينة شعر بنات كهرباء
2025-04-23 18:29:39+00:00,مطلوب شاشة A12 مدينة غزة
2025-04-23 18:28:26+00:00,مطلوب بسكليت مقاس 24 بحدود 300 _400 شيكل
2025-04-23 18:06:36+00:00,مطلوب بسكليت مقاس20ل24 بحدود 300 _400 شيكل
2025-04-23 17:48:15+00:00,مطلوب بسكليت مقاس20ل24 بحدود 300 _400 شيكل
2025-04-23 17:43:52+00:00,مطلوب جوال بسعر. مناسب يكون 256
2025-04-23 17:42:30+00:00,"مطلوب شيشة إلكترونية من نوع ارجوس او ارجوس مني او برو 
يكون من الدير او من النصيرات"
2025-04-23 17:40:44+00:00,"مطلوب بطارية نيرادا حالتها 80% فما فوق 🔋

على حمل 200w تقعد فوق 8 ساعات👌🏼

الدفع تطبيق بنك 💸

رقم جوال: 0592858993
او التواصل خاص❤️"
2025-04-23 17:19:10+00:00,مطلوب مكينة شعر بنات كهرباء
2025-04-23 17:12:23+00:00,مطلوب جوال بسعر. مناسب يكون 256
2025-04-23 17:10:28+00:00,"*يعطيكم العافيه متوفر 24 الترا في مصر مطلوب فيه 3500ش*
 *20 بنكي 15كاش العنوان خانيونس*
تسليم الفلوس في خانيونس 
وتسليم الجوال في مصر منطقة العبور الي معني ومهتم يتواصل على رقم بسبب عدم توفر انترنت 0592667306"
2025-04-23 17:07:29+00:00,"مطلوب🌹🌹.
مطلوب رصيد جوال كل ١٠٠ ب ٦٥ الدفع كاش والتواصل خاص لو تكرمتم.
المكان مواصي خانيونس.🌹"
2025-04-23 16:59:30+00:00,مطلوب جاهز بين سبورت تطبيق بنكي
2025-04-23 16:57:39+00:00,مطلوب شاشة a32
2025-04-23 16:52:00+00:00,مطلوب كشافات يدويه كمية  ع التطبيق
2025-04-23 16:49:44+00:00,"مطلوب بيض دجاج نضيف 
للترقيد 


خانيونس"
2025-04-23 16:47:56+00:00,مطلوب شاشة A32
2025-04-23 16:46:24+00:00,مطلوب بسكليت مقاس20ل24 بحدود 300 _400 شيكل
2025-04-23 16:29:07+00:00,مطلوب حجار ليثيوم بحاله ممتازة الي متوفر عنده يكلمني
2025-04-23 16:14:16+00:00,"مطلوب كميات رز مصري 
لتواصل 0567293808"
2025-04-23 16:07:27+00:00,"مطلوب سيرج كمية للضرورة
التواصل 0594700785"
2025-04-23 15:41:08+00:00,"مطلوب حب روماني او روسي يكون نضيف شمال غزة تواصل خاص (كاش) 
للبيع والشراء "
2025-04-23 15:36:06+00:00,"مطلوب جوال كشاف .

الوسطى"
2025-04-23 15:29:18+00:00,مطلوب كيس طحين مقابل 10كيلو سكر المواصي
2025-04-23 15:29:09+00:00,مطلوب كيس طحين مقابل 10كيلو سكر
2025-04-23 15:17:54+00:00,"مطلوب شريحة بارتنر 
ومتوفر شريحة بيلفون للبيع 
شمال غزة"
2025-04-23 15:17:17+00:00,"مطلوب شريحة بارتنر 
ومتوفر شريحة بيلفون للبيع 
شمال غزة"
2025-04-23 15:10:07+00:00,مطلوب جهاز طاقة كيلو ونصف والدفع كاش
2025-04-23 15:01:04+00:00,مطلوب جهاز نظيف مسكر خالي مشاكل بحدود 2000 ش الافضل يكون غزة ودفع بنكي
2025-04-23 14:31:22+00:00,"جوال نوت 12
128/8
مطلوب 3500
0592820051"
2025-04-23 13:59:40+00:00,مطلوب شاشه A71 Samsung
2025-04-23 13:28:11+00:00,"مطلوب رصيد وطنية
خان يونس"
2025-04-23 13:24:03+00:00,مطلوب زيها في الوسطى
2025-04-23 13:00:04+00:00,مطلوب جوال يكون مسكر ونظيف خالي مشاكل بحدود ١٥٠٠ ل ٢٠٠٠ دفع بنكي مدينة غزة
2025-04-23 12:47:22+00:00,مطلوب شاشه سامسونج a12 شمال غزة
2025-04-23 12:29:06+00:00,"مطلوب رطلين طحين يخوان
يكون ف خانيونس حوالين ناصر و الضهرة
ضروري"
2025-04-23 12:18:59+00:00,مطلوب بسكليت مقاس20ل24 بحدود 300 _400 شيكل
2025-04-23 12:14:37+00:00,"مطلوب🌹🌹.
مطلوب رصيد جوال كل ١٠٠ ب ٦٥ الدفع كاش والتواصل خاص لو تكرمتم.
المكان مواصي خانيونس.🌹"
2025-04-23 11:45:57+00:00,مطلوب بسكليت مقاس20ل24 بحدود 300 _400 شيكل
2025-04-23 11:44:23+00:00,"مطلوب مسدسات صوت 
مطلوب مسدسات حي  
مطلوب بوريد جميع الانواع 
مطلوب حب كلشن نفل صفايح
صفايح ام16 الي عندو وبدو بيبع يتواصل خاص او جوال 0595099115"
2025-04-23 11:43:12+00:00,مطلوب شاشه سامسونج a12 شمال غزة
2025-04-23 11:41:42+00:00,"مطلوب مسدسات صوت 
مطلوب مسدسات حي  
مطلوب بوريد جميع الانواع 
مطلوب حب كلشن نفل صفايح
صفايح ام16 الي عندو وبدو بيبع يتواصل خاص او جوال 0595099115"
2025-04-23 11:41:37+00:00,مطلوب شاشه سامسونج a12 شمال غزة
2025-04-23 11:36:05+00:00,مطلوب ف الشمال وفي الجنوب . مراوح كمبيوتر ! تكون قويه مش ضعيفه . الي عنده يدخل خاص يورجيني الصور والتفاصيل ومحدش يكتبلي فتعليقات بكم بتخذها خشو خاص ي رنولي 0592411298
2025-04-23 11:27:21+00:00,مطلوب شاشه سامسونج a12 شمال غزة
2025-04-23 11:22:57+00:00,"مطلوب مطلوب مطلوب مطلوب 
جوال بحدود 1500 شيكل تطبيق
خانيونس"
2025-04-23 11:13:02+00:00,مطلوب كيس طحين مقابل سيولة
2025-04-23 11:01:44+00:00,🔴 مطلوب جوال حديث بكرتونته تطبيق
2025-04-23 10:53:24+00:00,"مطلوب مطلوب مطلوب مطلوب 
جوال بحدود 1500 شيكل تطبيق
خانيونس"
2025-04-23 10:44:20+00:00,"مطلوب مطلوب مطلوب مطلوب 
جوال بحدود 1500 شيكل تطبيق
خانيونس"
2025-04-23 10:30:50+00:00,"مطلوب مطلوب مطلوب مطلوب 
جوال بحدود 1500 شيكل تطبيق
خانيونس"
2025-04-23 10:18:09+00:00,"مطلوب جوال بحدود ١٠٠٠ش كاش يكون خالي مشاكل ونظيف
ابعتلي شو عندك
غزة النصر"
2025-04-23 10:14:14+00:00,مطلوب بسكليت مقاس20ل24 بحدود 300 _400 شيكل
2025-04-23 09:47:50+00:00,"مطلوب رصيد جوال الى عندو يتواصل معي 
مطلوب رصيد جوال الى عندو يتواصل معي 
مطلوب رصيد جوال الى عندو يتواصل معي"
2025-04-23 09:44:00+00:00,"مطلوب جوال بحدود ١٠٠٠ش كاش يكون خالي مشاكل ونظيف
ابعتلي شو عندك
غزة النصر"
2025-04-23 09:41:22+00:00,"مطلوب طقم نوم 
0592058858"
2025-04-23 09:34:23+00:00,مطلوب جوال نوكيا بسعر مناسب
2025-04-23 09:33:53+00:00,مطلوب شاشه جوال ردمي 10 بسعر مناسب
2025-04-23 09:27:46+00:00,مطلوب جهاز عروسة
2025-04-23 09:15:49+00:00,مطلوب شاشه سامسونج a12 شمال غزة
2025-04-23 09:00:53+00:00,مطلوب شاشه سامسونج a12 شمال غزة
2025-04-23 08:46:47+00:00,"مطلوب🌹🌹.
مطلوب رصيد جوال كل ١٠٠ ب ٦٥ الدفع كاش والتواصل خاص لو تكرمتم.
المكان مواصي خانيونس.🌹"
2025-04-23 08:44:53+00:00,"مطلوب بنكي مقابل USDT
خانيونس بسعر منيح"
2025-04-23 08:38:38+00:00,مطلوب جوال يكون مسكر ونظيف خالي مشاكل بحدود ١٥٠٠ ل ٢٠٠٠ دفع بنكي مدينة غزة
2025-04-23 08:11:15+00:00,"مطلوب شيشة الاكترونية سلك وقطنه 
الدفع تطبيق بنكي"
2025-04-23 07:50:22+00:00,مطلوب شاشه سامسونج a12 شمال غزة
2025-04-23 07:48:56+00:00,متوفر بطارية 200 أمبير نوع ريتار للبيع ، بتشغل بالنهار على الطاقة انفيلتر لشحن الجوالات وبالليل ليدات مطلوب فيها 1000ش التواصل خاص او رقم 0592595606 غزة شمال مش جنوب
2025-04-23 07:44:45+00:00,مطلوب لوحة بوكو X3 للبيع ومش هنختلف عسعر
2025-04-23 07:32:13+00:00,مطلوب شيشة الكرتونية ارجوس جنوب غزة
